order_id,customer_id,restaurant_id,order_date,day_of_week,order_hour,order_value,cuisine,restaurant_rating,delivery_time_min,customer_rating,discount_used,occasion,repeat_order
O006157,C0403,R0059,2026-08-31,Monday,20,675,Cafe,4.4,33,5,0,Work Lunch,0
O006158,C0404,R0065,2026-03-25,Wednesday,17,484,Healthy,4.8,37,5,1,Date Night,0
O006159,C0404,R0118,2026-03-29,Sunday,13,658,Chinese,4.6,37,4,0,Routine,0
O006160,C0404,R0113,2026-07-11,Saturday,22,579,Healthy,4.2,42,3,0,Friends,0
O006161,C0404,R0023,2026-05-28,Thursday,12,719,Cafe,4.1,21,5,1,Routine,1
O006162,C0404,R0076,2026-01-16,Friday,8,620,Healthy,3.8,19,3,0,Routine,1
O006163,C0404,R0051,2026-03-08,Sunday,10,538,Desserts,4.1,22,3,0,Routine,0
O006164,C0404,R0087,2026-01-24,Saturday,10,440,Cafe,4.3,36,2,1,Late Night,0
O006165,C0404,R0134,2026-03-15,Sunday,21,798,Maharashtrian,4.3,28,4,0,Friends,0
O006166,C0404,R0010,2025-12-11,Thursday,23,355,Desserts,3.5,15,3,1,Work Lunch,0
O006167,C0404,R0076,2025-12-13,Saturday,22,397,Healthy,3.8,19,3,1,Routine,1
O006168,C0404,R0101,2025-10-17,Friday,20,227,Chinese,4.2,27,5,0,Routine,0
O006169,C0404,R0053,2026-01-12,Monday,12,380,Cafe,4.4,26,5,1,Late Night,0
O006170,C0404,R0149,2026-08-28,Friday,8,356,North Indian,4.7,34,5,0,Work Lunch,0
O006171,C0404,R0076,2026-03-06,Friday,22,419,Healthy,3.8,19,3,1,Routine,1
O006172,C0404,R0023,2026-08-11,Tuesday,12,949,Cafe,4.1,21,5,0,Work Lunch,1
O006173,C0404,R0011,2025-10-30,Thursday,14,412,Chinese,4.0,36,5,0,Work Lunch,0
O006174,C0405,R0021,2026-07-26,Sunday,20,758,Thai,4.1,34,4,1,Routine,0
O006175,C0405,R0079,2026-02-17,Tuesday,8,541,Chinese,4.1,36,4,0,Date Night,1
O006176,C0405,R0131,2025-10-21,Tuesday,8,505,South Indian,4.4,28,4,1,Routine,1
O006177,C0405,R0126,2026-08-30,Sunday,10,452,Italian,4.1,21,4,1,Work Lunch,1
O006178,C0405,R0131,2025-09-17,Wednesday,19,624,South Indian,4.4,28,5,0,Routine,1
O006179,C0405,R0049,2026-03-26,Thursday,14,344,Desserts,4.6,22,4,0,Family,1
O006180,C0405,R0126,2025-12-17,Wednesday,21,635,Italian,4.1,21,5,0,Routine,1
O006181,C0405,R0049,2026-04-29,Wednesday,14,354,Desserts,4.6,22,5,0,Family,1
O006182,C0405,R0147,2026-06-13,Saturday,12,539,Biryani,3.9,17,5,0,Routine,0
O006183,C0405,R0049,2026-01-27,Tuesday,19,334,Desserts,4.6,22,4,0,Family,1
O006184,C0405,R0126,2025-12-16,Tuesday,14,550,Italian,4.1,21,4,0,Work Lunch,1
O006185,C0405,R0131,2025-10-17,Friday,20,554,South Indian,4.4,28,3,1,Routine,1
O006186,C0405,R0143,2026-01-25,Sunday,20,258,Desserts,4.0,25,5,0,Work Lunch,0
O006187,C0405,R0080,2026-06-20,Saturday,9,810,South Indian,4.7,27,4,0,Date Night,0
O006188,C0405,R0049,2026-03-17,Tuesday,12,321,Desserts,4.6,22,4,0,Late Night,1
O006189,C0405,R0079,2026-08-31,Monday,19,489,Chinese,4.1,36,3,0,Late Night,1
O006190,C0405,R0049,2026-07-23,Thursday,17,344,Desserts,4.6,22,4,0,Movie Night,1
O006191,C0405,R0126,2026-08-15,Saturday,12,523,Italian,4.1,21,4,1,Date Night,1
O006192,C0406,R0005,2025-09-13,Saturday,12,469,Pizza,4.0,36,5,1,Routine,1
O006193,C0406,R0111,2026-05-13,Wednesday,22,438,Desserts,3.6,21,4,1,Routine,0
O006194,C0406,R0005,2026-08-04,Tuesday,17,470,Pizza,4.0,36,2,0,Work Lunch,1
O006195,C0406,R0144,2025-11-15,Saturday,23,186,Burgers,4.2,23,3,0,Family,0
O006196,C0406,R0019,2026-02-07,Saturday,17,323,Biryani,4.1,34,3,1,Family,0
O006197,C0406,R0081,2026-01-15,Thursday,20,345,Pizza,4.1,42,4,1,Movie Night,0
O006198,C0406,R0122,2026-05-15,Friday,21,233,North Indian,4.0,35,3,1,Routine,0
O006199,C0406,R0044,2025-09-03,Wednesday,8,400,Thai,4.2,17,3,1,Date Night,0
O006200,C0407,R0094,2026-08-20,Thursday,22,286,Italian,4.4,42,4,0,Friends,0
O006201,C0407,R0147,2025-11-13,Thursday,8,403,Biryani,3.9,17,3,1,Family,1
O006202,C0407,R0013,2026-08-08,Saturday,8,983,South Indian,4.1,44,5,0,Routine,0
O006203,C0407,R0078,2026-08-09,Sunday,22,317,Biryani,3.7,15,3,1,Work Lunch,0
O006204,C0407,R0112,2025-09-10,Wednesday,14,213,Thai,4.2,34,5,0,Routine,0
O006205,C0407,R0008,2025-09-14,Sunday,19,756,Biryani,3.9,25,3,0,Date Night,0
O006206,C0407,R0118,2026-01-23,Friday,12,861,Chinese,4.6,37,3,0,Movie Night,0
O006207,C0407,R0147,2026-05-13,Wednesday,9,441,Biryani,3.9,17,5,0,Work Lunch,1
O006208,C0408,R0096,2026-08-01,Saturday,12,309,Chinese,4.1,24,4,1,Friends,1
O006209,C0408,R0062,2026-07-29,Wednesday,22,309,Maharashtrian,3.7,23,3,0,Friends,0
O006210,C0408,R0096,2025-12-31,Wednesday,14,511,Chinese,4.1,24,5,1,Movie Night,1
O006211,C0408,R0098,2026-08-03,Monday,12,523,Burgers,4.1,33,4,1,Work Lunch,1
O006212,C0408,R0098,2026-09-01,Tuesday,23,681,Burgers,4.1,33,4,0,Movie Night,1
O006213,C0408,R0102,2025-12-13,Saturday,23,794,Cafe,3.7,34,4,0,Routine,1
O006214,C0408,R0102,2025-10-01,Wednesday,8,757,Cafe,3.7,34,4,0,Friends,1
O006215,C0408,R0015,2026-06-30,Tuesday,8,221,Healthy,4.3,15,3,0,Family,0
O006216,C0408,R0026,2026-07-03,Friday,20,630,Healthy,4.0,38,2,1,Routine,1
O006217,C0408,R0097,2026-06-12,Friday,18,307,Chinese,4.9,24,5,1,Family,0
O006218,C0408,R0064,2025-09-03,Wednesday,23,784,North Indian,3.9,53,5,1,Late Night,0
O006219,C0408,R0115,2026-06-01,Monday,8,710,Biryani,3.6,38,3,1,Routine,0
O006220,C0408,R0017,2026-07-28,Tuesday,12,351,Chinese,4.4,65,3,0,Routine,0
O006221,C0408,R0026,2026-01-22,Thursday,9,540,Healthy,4.0,38,4,1,Routine,1
O006222,C0408,R0096,2026-07-06,Monday,23,425,Chinese,4.1,24,4,1,Routine,1
O006223,C0409,R0101,2026-08-17,Monday,8,370,Chinese,4.2,27,4,0,Friends,0
O006224,C0409,R0026,2025-12-28,Sunday,8,567,Healthy,4.0,38,5,0,Late Night,0
O006225,C0409,R0055,2026-08-29,Saturday,12,1212,Biryani,3.6,31,5,0,Friends,1
O006226,C0409,R0055,2026-04-03,Friday,17,973,Biryani,3.6,31,5,1,Routine,1
O006227,C0409,R0125,2026-04-03,Friday,17,339,Pizza,3.8,29,4,0,Routine,0
O006228,C0409,R0033,2026-07-28,Tuesday,8,410,Cafe,4.2,33,5,0,Family,0
O006229,C0409,R0088,2025-10-14,Tuesday,10,363,Biryani,4.1,33,4,0,Late Night,0
O006230,C0409,R0120,2026-08-13,Thursday,21,746,Biryani,4.0,39,4,0,Work Lunch,0
O006231,C0409,R0127,2025-10-06,Monday,14,439,Pizza,4.4,34,2,0,Movie Night,0
O006232,C0409,R0105,2026-06-21,Sunday,13,263,North Indian,3.8,47,3,0,Date Night,0
O006233,C0409,R0050,2026-08-25,Tuesday,13,624,Biryani,4.0,26,5,0,Date Night,0
O006234,C0409,R0126,2025-09-03,Wednesday,14,660,Italian,4.1,21,4,0,Movie Night,0
O006235,C0409,R0115,2025-12-23,Tuesday,9,591,Biryani,3.6,38,2,0,Late Night,0
O006236,C0409,R0108,2025-10-17,Friday,8,210,North Indian,4.5,36,3,1,Late Night,0
O006237,C0409,R0012,2026-08-16,Sunday,19,422,Pizza,3.3,27,3,0,Late Night,0
O006238,C0409,R0008,2026-08-13,Thursday,23,571,Biryani,3.9,25,2,1,Date Night,0
O006239,C0410,R0023,2025-09-06,Saturday,20,673,Cafe,4.1,21,3,1,Work Lunch,1
O006240,C0410,R0013,2025-12-14,Sunday,20,1361,South Indian,4.1,44,4,1,Work Lunch,0
O006241,C0410,R0063,2026-05-17,Sunday,13,268,Pizza,4.2,32,5,1,Late Night,0
O006242,C0410,R0142,2025-10-20,Monday,19,856,South Indian,4.4,36,4,1,Family,1
O006243,C0410,R0101,2025-11-04,Tuesday,22,396,Chinese,4.2,27,5,1,Routine,0
O006244,C0410,R0148,2026-08-09,Sunday,17,455,Burgers,3.8,32,5,1,Family,1
O006245,C0410,R0145,2026-05-02,Saturday,17,1029,South Indian,4.5,28,4,1,Friends,1
O006246,C0410,R0011,2026-03-03,Tuesday,21,418,Chinese,4.0,36,4,1,Routine,1
O006247,C0410,R0001,2025-10-25,Saturday,17,285,South Indian,3.9,38,3,1,Date Night,0
O006248,C0410,R0065,2026-04-08,Wednesday,18,823,Healthy,4.8,37,3,0,Friends,0
O006249,C0410,R0075,2025-10-22,Wednesday,19,422,South Indian,4.2,43,4,1,Work Lunch,1
O006250,C0410,R0075,2026-03-24,Tuesday,10,371,South Indian,4.2,43,5,1,Friends,1
O006251,C0410,R0011,2026-06-06,Saturday,23,316,Chinese,4.0,36,3,1,Late Night,1
O006252,C0410,R0011,2026-03-30,Monday,12,308,Chinese,4.0,36,5,1,Work Lunch,1
O006253,C0410,R0003,2026-05-29,Friday,21,267,Chinese,4.0,24,5,0,Friends,0
O006254,C0410,R0142,2025-09-14,Sunday,9,758,South Indian,4.4,36,3,1,Friends,1
O006255,C0410,R0148,2026-03-24,Tuesday,23,344,Burgers,3.8,32,4,1,Date Night,1
O006256,C0410,R0010,2025-11-23,Sunday,18,319,Desserts,3.5,15,4,1,Late Night,0
O006257,C0410,R0023,2025-11-29,Saturday,20,909,Cafe,4.1,21,5,1,Routine,1
O006258,C0410,R0009,2026-04-07,Tuesday,17,255,Biryani,4.4,30,5,1,Work Lunch,0
O006259,C0410,R0145,2026-05-23,Saturday,22,877,South Indian,4.5,28,5,0,Family,1
O006260,C0410,R0148,2026-06-20,Saturday,22,336,Burgers,3.8,32,4,1,Friends,1
O006261,C0411,R0109,2026-04-19,Sunday,21,978,Desserts,4.3,29,5,1,Work Lunch,0
O006262,C0411,R0141,2026-03-23,Monday,14,610,Burgers,4.2,26,5,1,Routine,0
O006263,C0411,R0076,2026-06-10,Wednesday,21,388,Healthy,3.8,19,5,1,Family,1
O006264,C0411,R0054,2026-06-04,Thursday,20,329,Chinese,3.6,34,4,1,Routine,0
O006265,C0411,R0098,2026-01-29,Thursday,20,650,Burgers,4.1,33,5,1,Family,0
O006266,C0411,R0136,2026-02-11,Wednesday,20,497,Chinese,3.6,45,5,1,Family,0
O006267,C0411,R0026,2025-11-10,Monday,14,803,Healthy,4.0,38,4,1,Routine,0
O006268,C0411,R0064,2026-05-04,Monday,18,775,North Indian,3.9,53,4,1,Work Lunch,0
O006269,C0411,R0024,2026-04-12,Sunday,14,804,Burgers,4.1,43,4,1,Late Night,0
O006270,C0411,R0076,2026-05-13,Wednesday,17,466,Healthy,3.8,19,3,1,Routine,1
O006271,C0411,R0082,2026-06-10,Wednesday,12,294,Italian,3.6,28,4,1,Movie Night,0
O006272,C0412,R0052,2026-03-10,Tuesday,22,600,Thai,4.7,29,3,0,Family,0
O006273,C0412,R0042,2026-02-11,Wednesday,8,500,Chinese,4.4,21,3,1,Late Night,1
O006274,C0412,R0038,2026-08-31,Monday,13,510,Chinese,4.0,29,4,0,Routine,1
O006275,C0412,R0140,2026-04-15,Wednesday,9,658,Biryani,4.5,15,4,0,Movie Night,0
O006276,C0412,R0042,2026-03-19,Thursday,14,387,Chinese,4.4,21,3,0,Work Lunch,1
O006277,C0412,R0042,2026-06-27,Saturday,12,418,Chinese,4.4,21,5,0,Family,1
O006278,C0412,R0042,2025-11-12,Wednesday,20,388,Chinese,4.4,21,4,0,Late Night,1
O006279,C0412,R0038,2026-03-01,Sunday,17,723,Chinese,4.0,29,4,0,Work Lunch,1
O006280,C0412,R0038,2025-10-19,Sunday,19,533,Chinese,4.0,29,3,1,Family,1
O006281,C0412,R0038,2025-10-13,Monday,21,483,Chinese,4.0,29,5,0,Routine,1
O006282,C0412,R0038,2026-02-06,Friday,19,447,Chinese,4.0,29,5,1,Work Lunch,1
O006283,C0412,R0038,2025-09-30,Tuesday,21,487,Chinese,4.0,29,4,0,Work Lunch,1
O006284,C0413,R0052,2025-09-24,Wednesday,8,377,Thai,4.7,29,5,1,Friends,1
O006285,C0413,R0140,2025-12-05,Friday,13,414,Biryani,4.5,15,4,0,Routine,1
O006286,C0413,R0052,2026-08-28,Friday,21,376,Thai,4.7,29,5,1,Routine,1
O006287,C0413,R0140,2026-04-18,Saturday,19,472,Biryani,4.5,15,5,0,Movie Night,1
O006288,C0413,R0038,2026-05-11,Monday,14,506,Chinese,4.0,29,5,1,Friends,1
O006289,C0413,R0088,2025-09-27,Saturday,21,336,Biryani,4.1,33,5,0,Routine,1
O006290,C0413,R0071,2025-09-10,Wednesday,23,185,South Indian,4.1,48,4,1,Routine,1
O006291,C0413,R0091,2025-12-11,Thursday,8,326,Biryani,4.0,34,5,0,Routine,1
O006292,C0413,R0016,2025-11-17,Monday,14,693,Burgers,4.5,33,4,1,Friends,0
O006293,C0413,R0042,2025-10-04,Saturday,21,294,Chinese,4.4,21,3,1,Family,1
O006294,C0413,R0038,2026-07-19,Sunday,8,421,Chinese,4.0,29,4,1,Work Lunch,1
O006295,C0413,R0140,2025-11-28,Friday,20,329,Biryani,4.5,15,3,0,Date Night,1
O006296,C0413,R0052,2025-09-13,Saturday,17,467,Thai,4.7,29,4,1,Friends,1
O006297,C0413,R0140,2026-07-06,Monday,14,547,Biryani,4.5,15,4,1,Routine,1
O006298,C0413,R0050,2025-12-03,Wednesday,10,601,Biryani,4.0,26,3,1,Routine,1
O006299,C0413,R0038,2025-12-07,Sunday,17,387,Chinese,4.0,29,3,0,Family,1
O006300,C0413,R0050,2025-11-01,Saturday,21,534,Biryani,4.0,26,5,1,Family,1
O006301,C0413,R0071,2026-03-17,Tuesday,10,120,South Indian,4.1,48,4,1,Movie Night,1
O006302,C0413,R0091,2025-09-08,Monday,23,302,Biryani,4.0,34,3,1,Late Night,1
O006303,C0413,R0050,2026-07-26,Sunday,12,644,Biryani,4.0,26,4,1,Routine,1
O006304,C0413,R0140,2025-11-10,Monday,23,474,Biryani,4.5,15,4,0,Routine,1
O006305,C0413,R0042,2025-11-29,Saturday,17,295,Chinese,4.4,21,4,0,Friends,1
O006306,C0413,R0088,2026-04-06,Monday,10,251,Biryani,4.1,33,5,1,Routine,1
O006307,C0414,R0091,2026-06-22,Monday,18,276,Biryani,4.0,34,5,1,Work Lunch,1
O006308,C0414,R0042,2026-04-30,Thursday,23,360,Chinese,4.4,21,4,1,Friends,1
O006309,C0414,R0088,2026-01-27,Tuesday,8,362,Biryani,4.1,33,3,1,Friends,1
O006310,C0414,R0038,2026-02-16,Monday,18,695,Chinese,4.0,29,5,1,Movie Night,0
O006311,C0414,R0042,2026-08-21,Friday,9,374,Chinese,4.4,21,2,1,Date Night,1
O006312,C0414,R0088,2026-01-21,Wednesday,13,321,Biryani,4.1,33,5,1,Work Lunch,1
O006313,C0414,R0091,2026-08-07,Friday,20,324,Biryani,4.0,34,5,0,Work Lunch,1
O006314,C0414,R0050,2026-03-29,Sunday,21,739,Biryani,4.0,26,4,1,Date Night,1
O006315,C0414,R0091,2026-05-13,Wednesday,13,249,Biryani,4.0,34,2,1,Routine,1
O006316,C0414,R0088,2026-03-15,Sunday,19,280,Biryani,4.1,33,4,1,Movie Night,1
O006317,C0414,R0050,2025-12-17,Wednesday,14,755,Biryani,4.0,26,4,1,Friends,1
O006318,C0414,R0091,2026-01-09,Friday,14,235,Biryani,4.0,34,5,1,Routine,1
O006319,C0414,R0052,2026-02-18,Wednesday,22,382,Thai,4.7,29,5,1,Routine,1
O006320,C0414,R0071,2026-03-15,Sunday,21,259,South Indian,4.1,48,5,1,Work Lunch,0
O006321,C0414,R0052,2026-06-10,Wednesday,19,215,Thai,4.7,29,3,1,Friends,1
O006322,C0414,R0052,2026-04-04,Saturday,14,568,Thai,4.7,29,5,0,Late Night,1
O006323,C0414,R0091,2026-05-23,Saturday,12,195,Biryani,4.0,34,3,1,Friends,1
O006324,C0414,R0042,2026-01-17,Saturday,19,362,Chinese,4.4,21,4,1,Routine,1
O006325,C0415,R0044,2026-01-31,Saturday,19,343,Thai,4.2,17,3,1,Date Night,1
O006326,C0415,R0020,2025-12-28,Sunday,21,663,Biryani,4.2,28,3,1,Late Night,0
O006327,C0415,R0131,2026-03-01,Sunday,21,689,South Indian,4.4,28,4,1,Family,0
O006328,C0415,R0136,2026-04-09,Thursday,21,482,Chinese,3.6,45,3,0,Routine,0
O006329,C0415,R0046,2026-04-03,Friday,18,412,South Indian,4.4,45,4,1,Routine,0
O006330,C0415,R0099,2026-03-21,Saturday,13,200,North Indian,3.8,28,2,1,Family,0
O006331,C0415,R0044,2026-01-03,Saturday,10,218,Thai,4.2,17,5,1,Routine,1
O006332,C0415,R0039,2026-08-07,Friday,23,617,Biryani,3.7,28,5,0,Work Lunch,0
O006333,C0415,R0004,2026-03-07,Saturday,19,213,South Indian,4.4,43,2,1,Work Lunch,0
O006334,C0415,R0093,2026-05-20,Wednesday,20,287,Pizza,4.7,28,5,1,Routine,0
O006335,C0415,R0026,2025-11-22,Saturday,23,552,Healthy,4.0,38,5,0,Movie Night,0
O006336,C0415,R0002,2026-03-30,Monday,23,235,Maharashtrian,4.4,29,4,0,Date Night,0
O006337,C0415,R0018,2026-06-16,Tuesday,12,326,Pizza,3.5,47,4,1,Friends,0
O006338,C0415,R0054,2026-07-31,Friday,13,678,Chinese,3.6,34,5,0,Routine,0
O006339,C0415,R0105,2026-04-10,Friday,20,398,North Indian,3.8,47,4,0,Friends,0
O006340,C0415,R0035,2026-06-03,Wednesday,8,325,Desserts,4.6,27,4,0,Work Lunch,0
O006341,C0415,R0137,2026-02-05,Thursday,14,288,Chinese,4.3,35,4,1,Date Night,0
O006342,C0415,R0049,2026-03-05,Thursday,22,423,Desserts,4.6,22,5,0,Routine,0
O006343,C0415,R0057,2025-11-30,Sunday,19,204,Maharashtrian,4.6,32,4,0,Routine,0
O006344,C0415,R0037,2026-04-27,Monday,10,370,Maharashtrian,4.6,45,5,0,Friends,0
O006345,C0415,R0043,2025-09-06,Saturday,8,288,Pizza,4.3,15,3,0,Work Lunch,0
O006346,C0415,R0013,2026-01-23,Friday,10,756,South Indian,4.1,44,5,0,Movie Night,0
O006347,C0415,R0050,2026-07-07,Tuesday,23,527,Biryani,4.0,26,5,0,Routine,0
O006348,C0415,R0133,2025-09-25,Thursday,22,446,Chinese,3.6,43,4,0,Work Lunch,0
O006349,C0415,R0108,2025-12-27,Saturday,22,231,North Indian,4.5,36,4,0,Work Lunch,0
O006350,C0415,R0135,2025-11-13,Thursday,20,649,Desserts,4.2,31,5,1,Routine,0
O006351,C0416,R0146,2026-07-24,Friday,23,341,Chinese,3.2,28,4,0,Late Night,0
O006352,C0416,R0147,2026-08-09,Sunday,21,357,Biryani,3.9,17,5,1,Late Night,0
O006353,C0416,R0060,2025-09-04,Thursday,12,462,Italian,4.3,43,5,1,Family,0
O006354,C0416,R0119,2025-09-16,Tuesday,9,297,Desserts,4.2,37,5,0,Work Lunch,0
O006355,C0416,R0097,2026-02-20,Friday,19,380,Chinese,4.9,24,5,1,Late Night,0
O006356,C0416,R0019,2025-10-28,Tuesday,14,378,Biryani,4.1,34,5,1,Routine,0
O006357,C0416,R0042,2025-11-08,Saturday,22,319,Chinese,4.4,21,5,1,Friends,0
O006358,C0416,R0045,2025-09-04,Thursday,13,985,Maharashtrian,4.7,38,3,1,Late Night,0
O006359,C0416,R0088,2025-09-13,Saturday,21,252,Biryani,4.1,33,5,0,Routine,0
O006360,C0417,R0150,2026-06-16,Tuesday,9,520,Maharashtrian,4.0,36,3,1,Routine,1
O006361,C0417,R0009,2026-02-24,Tuesday,12,428,Biryani,4.4,30,5,1,Movie Night,0
O006362,C0417,R0087,2025-11-12,Wednesday,18,741,Cafe,4.3,36,5,1,Family,0
O006363,C0417,R0150,2026-08-18,Tuesday,21,504,Maharashtrian,4.0,36,3,1,Friends,1
O006364,C0417,R0116,2025-12-30,Tuesday,12,356,Maharashtrian,4.2,35,5,1,Date Night,0
O006365,C0417,R0120,2026-07-16,Thursday,23,587,Biryani,4.0,39,5,1,Routine,0
O006366,C0417,R0003,2025-10-12,Sunday,23,184,Chinese,4.0,24,5,1,Friends,1
O006367,C0417,R0001,2025-10-23,Thursday,9,290,South Indian,3.9,38,4,1,Routine,0
O006368,C0417,R0003,2026-08-04,Tuesday,14,312,Chinese,4.0,24,5,1,Family,1
O006369,C0417,R0150,2026-01-20,Tuesday,10,615,Maharashtrian,4.0,36,3,1,Work Lunch,1
O006370,C0417,R0150,2025-12-05,Friday,18,584,Maharashtrian,4.0,36,4,1,Date Night,1
O006371,C0417,R0055,2025-11-17,Monday,19,1282,Biryani,3.6,31,5,1,Work Lunch,0
O006372,C0417,R0053,2026-08-13,Thursday,17,389,Cafe,4.4,26,4,1,Movie Night,0
O006373,C0417,R0013,2026-08-09,Sunday,14,979,South Indian,4.1,44,5,1,Routine,0
O006374,C0418,R0011,2025-09-28,Sunday,19,332,Chinese,4.0,36,2,1,Work Lunch,0
O006375,C0418,R0116,2025-12-25,Thursday,19,349,Maharashtrian,4.2,35,5,1,Routine,1
O006376,C0418,R0013,2026-08-14,Friday,14,1145,South Indian,4.1,44,2,1,Routine,0
O006377,C0418,R0055,2026-02-24,Tuesday,9,1043,Biryani,3.6,31,5,0,Routine,1
O006378,C0418,R0075,2026-04-10,Friday,8,394,South Indian,4.2,43,3,1,Date Night,0
O006379,C0418,R0116,2026-07-19,Sunday,9,357,Maharashtrian,4.2,35,5,1,Family,1
O006380,C0418,R0148,2026-02-14,Saturday,9,352,Burgers,3.8,32,5,0,Routine,0
O006381,C0418,R0100,2026-08-08,Saturday,13,213,Chinese,4.4,29,5,1,Routine,0
O006382,C0418,R0116,2026-03-04,Wednesday,14,427,Maharashtrian,4.2,35,4,1,Date Night,1
O006383,C0418,R0055,2025-12-23,Tuesday,22,1070,Biryani,3.6,31,4,1,Work Lunch,1
O006384,C0418,R0116,2025-09-18,Thursday,23,327,Maharashtrian,4.2,35,4,1,Work Lunch,1
O006385,C0418,R0065,2026-05-02,Saturday,10,702,Healthy,4.8,37,4,1,Family,1
O006386,C0418,R0142,2025-10-27,Monday,17,990,South Indian,4.4,36,3,1,Work Lunch,0
O006387,C0418,R0063,2026-01-06,Tuesday,18,303,Pizza,4.2,32,3,1,Routine,0
O006388,C0418,R0069,2025-10-20,Monday,10,553,South Indian,4.4,30,5,1,Movie Night,0
O006389,C0418,R0065,2026-08-09,Sunday,14,607,Healthy,4.8,37,3,1,Movie Night,1
O006390,C0418,R0135,2026-03-12,Thursday,17,510,Desserts,4.2,31,4,1,Friends,0
O006391,C0418,R0149,2025-11-26,Wednesday,23,319,North Indian,4.7,34,4,1,Work Lunch,0
O006392,C0419,R0038,2025-10-23,Thursday,10,510,Chinese,4.0,29,4,1,Date Night,1
O006393,C0419,R0050,2025-09-16,Tuesday,19,707,Biryani,4.0,26,3,0,Routine,1
O006394,C0419,R0042,2025-11-01,Saturday,19,373,Chinese,4.4,21,5,1,Late Night,0
O006395,C0419,R0091,2026-08-03,Monday,18,288,Biryani,4.0,34,3,0,Work Lunch,1
O006396,C0419,R0091,2025-09-09,Tuesday,20,337,Biryani,4.0,34,2,1,Friends,1
O006397,C0419,R0038,2025-10-02,Thursday,17,590,Chinese,4.0,29,3,1,Family,1
O006398,C0419,R0038,2025-10-14,Tuesday,20,609,Chinese,4.0,29,5,1,Movie Night,1
O006399,C0419,R0071,2026-01-03,Saturday,8,335,South Indian,4.1,48,4,1,Date Night,0
O006400,C0419,R0091,2025-12-31,Wednesday,20,266,Biryani,4.0,34,5,1,Family,1
O006401,C0419,R0140,2025-10-09,Thursday,17,459,Biryani,4.5,15,5,1,Date Night,0
O006402,C0419,R0016,2025-10-02,Thursday,13,433,Burgers,4.5,33,5,1,Routine,1
O006403,C0419,R0050,2026-09-01,Tuesday,14,624,Biryani,4.0,26,5,1,Friends,1
O006404,C0419,R0088,2026-07-01,Wednesday,19,415,Biryani,4.1,33,5,1,Routine,1
O006405,C0419,R0091,2025-11-05,Wednesday,21,336,Biryani,4.0,34,4,1,Friends,1
O006406,C0419,R0016,2026-04-04,Saturday,18,621,Burgers,4.5,33,4,1,Routine,1
O006407,C0419,R0088,2025-10-23,Thursday,10,354,Biryani,4.1,33,5,1,Late Night,1
O006408,C0420,R0032,2025-12-21,Sunday,13,379,Italian,4.3,34,3,1,Date Night,0
O006409,C0420,R0107,2026-05-31,Sunday,19,251,Healthy,4.0,48,5,0,Family,0
O006410,C0420,R0024,2025-09-21,Sunday,13,746,Burgers,4.1,43,4,1,Family,1
O006411,C0420,R0006,2025-10-18,Saturday,21,551,Chinese,3.5,26,4,1,Routine,1
O006412,C0420,R0024,2025-11-18,Tuesday,8,613,Burgers,4.1,43,4,1,Routine,1
O006413,C0420,R0061,2026-07-10,Friday,12,649,Burgers,4.5,34,4,1,Work Lunch,1
O006414,C0420,R0006,2026-03-08,Sunday,8,545,Chinese,3.5,26,4,1,Movie Night,1
O006415,C0420,R0105,2025-11-15,Saturday,19,406,North Indian,3.8,47,4,1,Routine,0
O006416,C0420,R0061,2026-01-01,Thursday,9,708,Burgers,4.5,34,3,1,Routine,1
O006417,C0420,R0119,2025-11-08,Saturday,18,466,Desserts,4.2,37,4,1,Work Lunch,0
O006418,C0420,R0007,2026-03-10,Tuesday,18,490,Chinese,4.2,23,3,1,Work Lunch,0
O006419,C0420,R0031,2025-12-05,Friday,20,543,Italian,4.2,31,4,1,Family,0
O006420,C0421,R0036,2025-10-28,Tuesday,22,744,Biryani,3.9,40,3,0,Routine,1
O006421,C0421,R0036,2026-07-01,Wednesday,8,966,Biryani,3.9,40,4,0,Date Night,1
O006422,C0421,R0066,2026-07-20,Monday,13,862,Pizza,4.3,30,5,0,Routine,1
O006423,C0421,R0044,2025-10-15,Wednesday,19,458,Thai,4.2,17,2,1,Movie Night,1
O006424,C0421,R0022,2025-12-14,Sunday,21,814,Biryani,3.7,38,3,0,Routine,1
O006425,C0421,R0144,2026-04-13,Monday,20,279,Burgers,4.2,23,5,0,Work Lunch,0
O006426,C0421,R0112,2025-10-15,Wednesday,8,242,Thai,4.2,34,5,0,Friends,1
O006427,C0421,R0074,2025-11-21,Friday,21,210,Cafe,4.6,27,4,0,Late Night,0
O006428,C0421,R0112,2026-05-07,Thursday,18,217,Thai,4.2,34,3,0,Routine,1
O006429,C0421,R0122,2026-07-27,Monday,9,239,North Indian,4.0,35,4,0,Routine,1
O006430,C0421,R0081,2026-03-29,Sunday,10,313,Pizza,4.1,42,4,1,Friends,1
O006431,C0421,R0058,2025-10-30,Thursday,21,461,North Indian,4.7,24,3,0,Late Night,0
O006432,C0421,R0112,2026-07-08,Wednesday,10,277,Thai,4.2,34,5,0,Work Lunch,1
O006433,C0421,R0066,2026-02-22,Sunday,23,1023,Pizza,4.3,30,5,1,Routine,1
O006434,C0421,R0022,2026-04-21,Tuesday,12,684,Biryani,3.7,38,3,0,Movie Night,1
