interaction_id,customer_id,restaurant_id,event_type,event_time,source_surface
I0024362,C0493,R0134,view_menu,2026-02-21,search
I0024363,C0493,R0023,add_to_cart,2026-05-20,reorder
I0024364,C0493,R0069,click,2026-01-16,offers
I0024365,C0493,R0137,order,2026-01-01,home
I0024366,C0493,R0149,impression,2026-02-27,ai_assistant
I0024367,C0493,R0149,impression,2026-06-12,ai_assistant
I0024368,C0493,R0013,add_to_cart,2026-05-08,ai_assistant
I0024369,C0493,R0011,impression,2026-06-15,ai_assistant
I0024370,C0493,R0113,view_menu,2026-07-02,ai_assistant
I0024371,C0493,R0142,click,2026-07-17,offers
I0024372,C0493,R0029,impression,2026-08-30,home
I0024373,C0493,R0135,view_menu,2026-08-13,ai_assistant
I0024374,C0493,R0146,impression,2026-01-07,offers
I0024375,C0493,R0116,impression,2026-07-06,reorder
I0024376,C0493,R0055,impression,2026-06-04,home
I0024377,C0493,R0087,impression,2026-04-06,offers
I0024378,C0493,R0057,view_menu,2026-01-28,reorder
I0024379,C0493,R0029,dismiss,2026-04-28,search
I0024380,C0493,R0135,click,2026-05-08,ai_assistant
I0024381,C0493,R0001,click,2026-03-13,reorder
I0024382,C0493,R0023,impression,2026-01-04,ai_assistant
I0024383,C0493,R0034,add_to_cart,2026-05-24,ai_assistant
I0024384,C0493,R0013,click,2026-01-25,ai_assistant
I0024385,C0493,R0051,order,2026-02-19,search
I0024386,C0493,R0057,click,2026-01-28,ai_assistant
I0024387,C0493,R0142,impression,2026-08-12,reorder
I0024388,C0493,R0063,save,2026-08-29,home
I0024389,C0493,R0034,click,2026-08-17,reorder
I0024390,C0493,R0113,impression,2026-03-25,search
I0024391,C0494,R0005,view_menu,2026-06-17,ai_assistant
I0024392,C0494,R0033,order,2026-01-07,search
I0024393,C0494,R0058,click,2026-06-27,search
I0024394,C0494,R0005,view_menu,2026-01-04,search
I0024395,C0494,R0112,impression,2026-02-01,home
I0024396,C0494,R0040,click,2026-02-22,reorder
I0024397,C0494,R0056,click,2026-08-23,offers
I0024398,C0494,R0056,dismiss,2026-01-21,search
I0024399,C0494,R0027,add_to_cart,2026-07-26,search
I0024400,C0494,R0058,view_menu,2026-05-12,reorder
I0024401,C0494,R0008,save,2026-03-20,reorder
I0024402,C0494,R0005,impression,2026-03-17,home
I0024403,C0494,R0027,impression,2026-06-18,offers
I0024404,C0494,R0033,impression,2026-07-22,search
I0024405,C0494,R0036,view_menu,2026-06-26,home
I0024406,C0494,R0040,save,2026-05-10,search
I0024407,C0494,R0122,click,2026-02-09,home
I0024408,C0494,R0036,dismiss,2026-08-19,home
I0024409,C0494,R0111,view_menu,2026-04-23,search
I0024410,C0494,R0074,view_menu,2026-08-11,home
I0024411,C0494,R0040,impression,2026-05-23,search
I0024412,C0494,R0027,impression,2026-02-21,search
I0024413,C0494,R0040,click,2026-08-25,search
I0024414,C0494,R0022,view_menu,2026-02-12,search
I0024415,C0494,R0019,view_menu,2026-02-24,home
I0024416,C0494,R0044,view_menu,2026-09-02,home
I0024417,C0494,R0044,impression,2026-08-18,ai_assistant
I0024418,C0494,R0066,impression,2026-06-20,reorder
I0024419,C0494,R0022,dismiss,2026-02-10,search
I0024420,C0494,R0036,view_menu,2026-05-21,offers
I0024421,C0494,R0033,dismiss,2026-09-05,home
I0024422,C0494,R0144,impression,2026-07-10,search
I0024423,C0494,R0122,click,2026-04-06,ai_assistant
I0024424,C0494,R0081,click,2026-01-20,reorder
I0024425,C0495,R0098,impression,2026-05-06,home
I0024426,C0495,R0054,impression,2026-08-02,search
I0024427,C0495,R0064,view_menu,2026-06-19,offers
I0024428,C0495,R0121,view_menu,2026-02-04,ai_assistant
I0024429,C0495,R0064,impression,2026-06-06,home
I0024430,C0495,R0017,save,2026-06-30,offers
I0024431,C0495,R0096,click,2026-08-16,home
I0024432,C0495,R0078,dismiss,2026-06-16,offers
I0024433,C0495,R0002,impression,2026-01-16,ai_assistant
I0024434,C0495,R0084,order,2026-06-26,ai_assistant
I0024435,C0495,R0106,impression,2026-08-25,search
I0024436,C0495,R0095,click,2026-03-10,reorder
I0024437,C0495,R0130,impression,2026-05-13,home
I0024438,C0495,R0045,view_menu,2026-06-27,home
I0024439,C0495,R0002,impression,2026-07-17,ai_assistant
I0024440,C0495,R0102,view_menu,2026-06-28,home
I0024441,C0495,R0028,click,2026-01-16,offers
I0024442,C0495,R0039,impression,2026-03-22,reorder
I0024443,C0495,R0115,impression,2026-08-13,home
I0024444,C0495,R0078,view_menu,2026-08-18,search
I0024445,C0495,R0127,click,2026-05-06,home
I0024446,C0495,R0041,order,2026-03-11,search
I0024447,C0495,R0102,view_menu,2026-06-05,offers
I0024448,C0495,R0004,impression,2026-08-09,reorder
I0024449,C0495,R0117,click,2026-05-18,ai_assistant
I0024450,C0495,R0064,impression,2026-04-23,home
I0024451,C0495,R0054,view_menu,2026-02-26,reorder
I0024452,C0495,R0026,save,2026-02-27,search
I0024453,C0495,R0041,view_menu,2026-08-06,search
I0024454,C0495,R0002,impression,2026-07-29,search
I0024455,C0495,R0015,impression,2026-05-16,offers
I0024456,C0495,R0127,view_menu,2026-04-25,search
I0024457,C0495,R0127,impression,2026-06-22,reorder
I0024458,C0495,R0041,impression,2026-04-23,ai_assistant
I0024459,C0495,R0097,impression,2026-01-16,search
I0024460,C0495,R0109,add_to_cart,2026-03-13,reorder
I0024461,C0495,R0085,click,2026-02-02,reorder
I0024462,C0495,R0117,order,2026-07-11,offers
I0024463,C0495,R0095,impression,2026-08-01,offers
I0024464,C0495,R0085,impression,2026-05-09,offers
I0024465,C0495,R0084,view_menu,2026-06-14,offers
I0024466,C0495,R0117,view_menu,2026-03-14,search
I0024467,C0495,R0102,impression,2026-02-02,home
I0024468,C0495,R0117,add_to_cart,2026-04-03,home
I0024469,C0495,R0028,impression,2026-03-06,offers
I0024470,C0495,R0045,impression,2026-04-16,ai_assistant
I0024471,C0495,R0115,impression,2026-06-18,home
I0024472,C0495,R0064,impression,2026-04-26,reorder
I0024473,C0495,R0028,click,2026-04-15,home
I0024474,C0495,R0109,view_menu,2026-07-12,offers
I0024475,C0495,R0028,click,2026-06-26,home
I0024476,C0495,R0002,add_to_cart,2026-08-09,home
I0024477,C0495,R0064,add_to_cart,2026-04-04,home
I0024478,C0495,R0041,view_menu,2026-02-28,offers
I0024479,C0495,R0084,impression,2026-08-23,reorder
I0024480,C0495,R0004,order,2026-09-01,search
I0024481,C0495,R0041,impression,2026-04-09,offers
I0024482,C0495,R0098,impression,2026-02-07,home
I0024483,C0495,R0121,add_to_cart,2026-08-23,offers
I0024484,C0495,R0015,dismiss,2026-05-03,offers
I0024485,C0495,R0039,add_to_cart,2026-06-29,reorder
I0024486,C0495,R0115,add_to_cart,2026-07-11,offers
I0024487,C0495,R0097,view_menu,2026-05-23,home
I0024488,C0495,R0109,impression,2026-03-14,home
I0024489,C0495,R0115,impression,2026-05-07,home
I0024490,C0495,R0028,add_to_cart,2026-08-24,offers
I0024491,C0495,R0078,impression,2026-02-19,search
I0024492,C0495,R0098,click,2026-07-31,reorder
I0024493,C0495,R0117,impression,2026-02-04,offers
I0024494,C0495,R0096,impression,2026-08-02,ai_assistant
I0024495,C0495,R0115,impression,2026-03-01,home
I0024496,C0495,R0041,click,2026-05-20,search
I0024497,C0495,R0109,impression,2026-08-11,ai_assistant
I0024498,C0495,R0097,impression,2026-07-18,home
I0024499,C0495,R0095,impression,2026-05-20,search
I0024500,C0495,R0096,dismiss,2026-02-07,search
I0024501,C0495,R0098,view_menu,2026-04-24,ai_assistant
I0024502,C0495,R0115,dismiss,2026-06-02,reorder
I0024503,C0496,R0047,impression,2026-07-23,ai_assistant
I0024504,C0496,R0082,dismiss,2026-04-06,home
I0024505,C0496,R0047,impression,2026-06-23,search
I0024506,C0496,R0128,impression,2026-02-09,reorder
I0024507,C0496,R0047,impression,2026-05-30,reorder
I0024508,C0496,R0128,click,2026-01-02,reorder
I0024509,C0496,R0082,dismiss,2026-05-07,search
I0024510,C0496,R0128,impression,2026-08-27,reorder
I0024511,C0496,R0047,impression,2026-02-11,home
I0024512,C0496,R0132,impression,2026-06-17,search
I0024513,C0496,R0132,add_to_cart,2026-01-05,ai_assistant
I0024514,C0496,R0047,impression,2026-06-29,offers
I0024515,C0496,R0082,click,2026-05-21,home
I0024516,C0496,R0082,view_menu,2026-09-08,search
I0024517,C0496,R0132,click,2026-04-13,ai_assistant
I0024518,C0496,R0047,impression,2026-02-11,search
I0024519,C0496,R0128,impression,2026-01-11,search
I0024520,C0496,R0132,add_to_cart,2026-06-05,home
I0024521,C0496,R0047,order,2026-02-10,offers
I0024522,C0496,R0132,dismiss,2026-03-14,search
I0024523,C0496,R0132,impression,2026-05-07,offers
I0024524,C0496,R0082,impression,2026-06-17,reorder
I0024525,C0496,R0047,impression,2026-06-08,reorder
I0024526,C0496,R0082,view_menu,2026-05-23,reorder
I0024527,C0496,R0132,impression,2026-08-22,reorder
I0024528,C0496,R0128,impression,2026-05-14,offers
I0024529,C0496,R0128,order,2026-01-21,offers
I0024530,C0496,R0132,impression,2026-01-01,offers
I0024531,C0496,R0082,impression,2026-03-25,offers
I0024532,C0496,R0128,add_to_cart,2026-08-20,offers
I0024533,C0496,R0128,view_menu,2026-06-21,home
I0024534,C0496,R0128,impression,2026-01-18,home
I0024535,C0496,R0132,impression,2026-01-24,search
I0024536,C0496,R0128,view_menu,2026-06-10,home
I0024537,C0496,R0082,click,2026-08-01,offers
I0024538,C0496,R0128,impression,2026-08-22,ai_assistant
I0024539,C0496,R0047,click,2026-06-21,reorder
I0024540,C0496,R0047,click,2026-01-02,home
I0024541,C0496,R0132,add_to_cart,2026-03-03,offers
I0024542,C0496,R0047,add_to_cart,2026-02-10,offers
I0024543,C0496,R0082,dismiss,2026-05-02,offers
I0024544,C0496,R0132,impression,2026-04-22,reorder
I0024545,C0496,R0132,click,2026-02-20,ai_assistant
I0024546,C0496,R0128,view_menu,2026-01-17,search
I0024547,C0496,R0132,view_menu,2026-07-29,offers
I0024548,C0496,R0128,save,2026-03-03,search
I0024549,C0497,R0026,impression,2026-04-08,home
I0024550,C0497,R0002,impression,2026-08-11,home
I0024551,C0497,R0102,order,2026-09-03,reorder
I0024552,C0497,R0017,impression,2026-03-20,reorder
I0024553,C0497,R0054,impression,2026-01-10,ai_assistant
I0024554,C0497,R0028,view_menu,2026-03-04,ai_assistant
I0024555,C0497,R0064,click,2026-04-05,home
I0024556,C0497,R0098,view_menu,2026-06-06,home
I0024557,C0497,R0017,impression,2026-01-12,home
I0024558,C0497,R0115,order,2026-06-05,reorder
I0024559,C0497,R0097,view_menu,2026-06-10,ai_assistant
I0024560,C0497,R0115,click,2026-06-27,home
I0024561,C0497,R0026,impression,2026-04-07,search
I0024562,C0497,R0084,click,2026-05-13,search
I0024563,C0497,R0054,impression,2026-05-27,ai_assistant
I0024564,C0497,R0109,impression,2026-04-18,offers
I0024565,C0497,R0084,click,2026-03-14,search
I0024566,C0497,R0117,impression,2026-03-24,ai_assistant
I0024567,C0497,R0078,view_menu,2026-02-19,offers
I0024568,C0497,R0117,click,2026-06-13,home
I0024569,C0497,R0002,click,2026-03-01,reorder
I0024570,C0497,R0054,impression,2026-05-23,search
I0024571,C0497,R0064,add_to_cart,2026-03-13,ai_assistant
I0024572,C0497,R0041,impression,2026-04-24,home
I0024573,C0497,R0097,impression,2026-06-26,ai_assistant
I0024574,C0497,R0017,add_to_cart,2026-06-27,reorder
I0024575,C0497,R0002,add_to_cart,2026-03-17,search
I0024576,C0497,R0096,add_to_cart,2026-06-29,search
I0024577,C0497,R0102,add_to_cart,2026-03-13,search
I0024578,C0497,R0098,save,2026-01-16,search
I0024579,C0497,R0121,order,2026-06-15,ai_assistant
I0024580,C0497,R0026,click,2026-08-10,home
I0024581,C0497,R0098,view_menu,2026-08-18,reorder
I0024582,C0497,R0017,order,2026-05-18,search
I0024583,C0497,R0078,view_menu,2026-06-10,home
I0024584,C0497,R0045,dismiss,2026-02-18,search
I0024585,C0497,R0121,dismiss,2026-06-16,home
I0024586,C0497,R0095,dismiss,2026-01-18,home
I0024587,C0497,R0121,save,2026-04-30,reorder
I0024588,C0497,R0109,view_menu,2026-05-04,ai_assistant
I0024589,C0497,R0028,add_to_cart,2026-02-07,ai_assistant
I0024590,C0498,R0113,save,2026-05-10,home
I0024591,C0498,R0142,order,2026-03-28,ai_assistant
I0024592,C0498,R0135,dismiss,2026-05-23,reorder
I0024593,C0498,R0057,impression,2026-08-15,home
I0024594,C0498,R0057,view_menu,2026-06-10,search
I0024595,C0498,R0057,view_menu,2026-01-10,ai_assistant
I0024596,C0498,R0134,impression,2026-06-10,reorder
I0024597,C0498,R0065,impression,2026-08-11,ai_assistant
I0024598,C0498,R0118,order,2026-07-10,search
I0024599,C0498,R0059,add_to_cart,2026-02-01,home
I0024600,C0498,R0148,order,2026-03-15,offers
I0024601,C0498,R0011,view_menu,2026-06-12,reorder
I0024602,C0498,R0051,view_menu,2026-08-28,offers
I0024603,C0498,R0148,impression,2026-02-11,search
I0024604,C0498,R0055,click,2026-05-21,ai_assistant
I0024605,C0498,R0087,impression,2026-05-01,ai_assistant
I0024606,C0498,R0146,dismiss,2026-07-26,reorder
I0024607,C0498,R0149,impression,2026-06-16,offers
I0024608,C0498,R0051,order,2026-06-11,offers
I0024609,C0498,R0034,click,2026-04-07,offers
I0024610,C0498,R0013,click,2026-03-20,ai_assistant
I0024611,C0498,R0135,impression,2026-06-22,ai_assistant
I0024612,C0498,R0134,click,2026-04-04,search
I0024613,C0498,R0134,impression,2026-06-08,reorder
I0024614,C0498,R0055,impression,2026-03-30,reorder
I0024615,C0498,R0010,impression,2026-02-10,home
I0024616,C0498,R0057,save,2026-05-08,reorder
I0024617,C0498,R0059,click,2026-09-03,home
I0024618,C0498,R0055,impression,2026-06-06,offers
I0024619,C0498,R0029,click,2026-04-12,home
I0024620,C0498,R0137,impression,2026-06-16,reorder
I0024621,C0498,R0118,impression,2026-01-29,offers
I0024622,C0498,R0075,click,2026-07-09,reorder
I0024623,C0498,R0118,click,2026-01-18,ai_assistant
I0024624,C0498,R0134,click,2026-08-17,ai_assistant
I0024625,C0498,R0010,impression,2026-06-26,home
I0024626,C0498,R0029,impression,2026-06-25,reorder
I0024627,C0498,R0075,click,2026-07-23,search
I0024628,C0498,R0059,impression,2026-04-25,ai_assistant
I0024629,C0498,R0142,click,2026-07-16,search
I0024630,C0498,R0053,order,2026-07-25,search
I0024631,C0498,R0150,impression,2026-02-20,search
I0024632,C0498,R0116,click,2026-08-28,reorder
I0024633,C0498,R0116,add_to_cart,2026-05-25,ai_assistant
I0024634,C0498,R0137,add_to_cart,2026-06-23,home
I0024635,C0498,R0009,dismiss,2026-08-26,home
I0024636,C0498,R0001,impression,2026-07-01,ai_assistant
I0024637,C0498,R0065,impression,2026-08-01,reorder
I0024638,C0498,R0134,click,2026-06-23,home
I0024639,C0498,R0118,view_menu,2026-04-16,ai_assistant
I0024640,C0498,R0034,impression,2026-03-12,search
I0024641,C0498,R0137,click,2026-02-10,offers
I0024642,C0498,R0142,impression,2026-06-23,home
I0024643,C0498,R0146,impression,2026-06-19,home
I0024644,C0499,R0078,impression,2026-06-20,home
I0024645,C0499,R0062,impression,2026-08-07,reorder
I0024646,C0499,R0084,impression,2026-03-25,ai_assistant
I0024647,C0499,R0002,save,2026-02-24,home
I0024648,C0499,R0098,order,2026-05-11,home
I0024649,C0499,R0014,order,2026-06-19,ai_assistant
I0024650,C0499,R0002,save,2026-07-19,reorder
I0024651,C0499,R0062,click,2026-01-01,ai_assistant
I0024652,C0499,R0096,impression,2026-06-03,ai_assistant
I0024653,C0499,R0121,dismiss,2026-08-02,reorder
I0024654,C0499,R0002,click,2026-03-20,ai_assistant
I0024655,C0499,R0002,click,2026-03-10,offers
I0024656,C0499,R0045,impression,2026-07-22,ai_assistant
I0024657,C0499,R0045,view_menu,2026-02-16,reorder
I0024658,C0499,R0121,impression,2026-01-05,ai_assistant
I0024659,C0499,R0045,view_menu,2026-01-24,ai_assistant
I0024660,C0499,R0014,add_to_cart,2026-04-23,reorder
I0024661,C0499,R0106,add_to_cart,2026-08-20,reorder
I0024662,C0499,R0127,add_to_cart,2026-07-14,offers
I0024663,C0499,R0002,impression,2026-01-08,reorder
I0024664,C0499,R0004,dismiss,2026-05-30,home
I0024665,C0499,R0121,view_menu,2026-05-28,reorder
I0024666,C0499,R0039,impression,2026-03-20,home
I0024667,C0499,R0054,click,2026-04-04,reorder
I0024668,C0499,R0117,impression,2026-05-07,home
I0024669,C0499,R0084,click,2026-05-18,search
I0024670,C0499,R0078,save,2026-02-01,search
I0024671,C0499,R0028,impression,2026-05-06,ai_assistant
I0024672,C0499,R0106,impression,2026-08-18,reorder
I0024673,C0499,R0064,impression,2026-04-24,ai_assistant
I0024674,C0499,R0041,save,2026-07-19,home
I0024675,C0499,R0026,impression,2026-06-14,ai_assistant
I0024676,C0499,R0127,impression,2026-01-15,search
I0024677,C0499,R0085,click,2026-02-03,search
I0024678,C0499,R0015,impression,2026-06-28,ai_assistant
I0024679,C0499,R0102,impression,2026-02-06,offers
I0024680,C0499,R0117,impression,2026-05-24,home
I0024681,C0499,R0121,view_menu,2026-05-23,ai_assistant
I0024682,C0499,R0095,save,2026-03-18,home
I0024683,C0499,R0095,click,2026-05-19,offers
I0024684,C0499,R0097,view_menu,2026-05-22,offers
I0024685,C0499,R0039,impression,2026-04-18,reorder
I0024686,C0499,R0064,click,2026-07-27,ai_assistant
I0024687,C0499,R0062,dismiss,2026-03-11,ai_assistant
I0024688,C0499,R0041,add_to_cart,2026-04-20,offers
I0024689,C0499,R0095,save,2026-01-05,ai_assistant
I0024690,C0499,R0014,impression,2026-07-23,reorder
I0024691,C0499,R0127,order,2026-02-08,reorder
I0024692,C0499,R0054,dismiss,2026-02-02,home
I0024693,C0499,R0096,impression,2026-02-01,reorder
I0024694,C0499,R0014,impression,2026-06-26,ai_assistant
I0024695,C0499,R0121,impression,2026-07-13,home
I0024696,C0499,R0062,dismiss,2026-07-09,reorder
I0024697,C0499,R0121,impression,2026-03-08,ai_assistant
I0024698,C0499,R0097,order,2026-05-21,reorder
I0024699,C0499,R0078,click,2026-03-06,home
I0024700,C0499,R0095,view_menu,2026-07-07,ai_assistant
I0024701,C0500,R0044,order,2026-04-02,search
I0024702,C0500,R0022,order,2026-03-30,ai_assistant
I0024703,C0500,R0044,dismiss,2026-07-06,offers
I0024704,C0500,R0027,view_menu,2026-02-11,search
I0024705,C0500,R0048,order,2026-07-23,ai_assistant
I0024706,C0500,R0040,dismiss,2026-08-19,offers
I0024707,C0500,R0103,click,2026-04-07,search
I0024708,C0500,R0056,add_to_cart,2026-03-18,offers
I0024709,C0500,R0056,impression,2026-05-14,home
I0024710,C0500,R0112,impression,2026-07-29,search
I0024711,C0500,R0040,click,2026-03-03,ai_assistant
I0024712,C0500,R0122,order,2026-04-14,offers
I0024713,C0500,R0005,order,2026-04-14,search
I0024714,C0500,R0040,order,2026-08-14,search
I0024715,C0500,R0103,add_to_cart,2026-06-11,ai_assistant
I0024716,C0500,R0005,impression,2026-03-09,reorder
I0024717,C0500,R0056,click,2026-08-26,ai_assistant
I0024718,C0500,R0044,view_menu,2026-07-24,ai_assistant
I0024719,C0500,R0056,dismiss,2026-02-04,ai_assistant
I0024720,C0500,R0044,impression,2026-01-21,offers
I0024721,C0500,R0056,click,2026-07-14,search
I0024722,C0500,R0005,impression,2026-01-16,home
I0024723,C0500,R0112,impression,2026-05-09,search
I0024724,C0500,R0040,impression,2026-06-10,offers
I0024725,C0500,R0112,click,2026-06-27,search
I0024726,C0500,R0056,dismiss,2026-05-10,home
I0024727,C0500,R0108,click,2026-03-30,ai_assistant
I0024728,C0500,R0056,impression,2026-08-26,ai_assistant
I0024729,C0500,R0040,impression,2026-07-23,reorder
I0024730,C0500,R0056,impression,2026-07-21,home
I0024731,C0500,R0108,click,2026-06-04,ai_assistant
I0024732,C0500,R0040,dismiss,2026-06-01,home
I0024733,C0500,R0019,impression,2026-07-03,reorder
I0024734,C0500,R0074,impression,2026-02-18,offers
I0024735,C0500,R0056,impression,2026-06-29,home
I0024736,C0500,R0022,click,2026-03-14,offers
I0024737,C0500,R0058,order,2026-02-11,offers
I0024738,C0500,R0019,click,2026-07-02,reorder
I0024739,C0500,R0122,impression,2026-04-08,home
I0024740,C0500,R0008,view_menu,2026-08-20,reorder
I0024741,C0500,R0058,impression,2026-04-12,reorder
I0024742,C0500,R0112,impression,2026-07-24,offers
I0024743,C0500,R0103,impression,2026-04-11,home
I0024744,C0500,R0019,order,2026-03-27,search
I0024745,C0500,R0112,view_menu,2026-08-01,reorder
I0024746,C0500,R0072,dismiss,2026-06-06,home
I0024747,C0500,R0108,dismiss,2026-06-19,reorder
I0024748,C0500,R0144,impression,2026-05-02,reorder
I0024749,C0500,R0144,click,2026-06-29,home
I0024750,C0500,R0008,view_menu,2026-07-07,offers
I0024751,C0500,R0008,order,2026-06-27,home
I0024752,C0500,R0058,view_menu,2026-06-21,ai_assistant
I0024753,C0500,R0122,add_to_cart,2026-02-27,reorder
I0024754,C0500,R0108,impression,2026-01-23,offers
I0024755,C0500,R0040,view_menu,2026-02-15,ai_assistant
I0024756,C0500,R0058,click,2026-04-24,search
I0024757,C0500,R0058,impression,2026-08-03,ai_assistant
I0024758,C0500,R0108,impression,2026-08-04,offers
I0024759,C0500,R0056,impression,2026-07-13,search
I0024760,C0500,R0122,click,2026-07-28,ai_assistant
